src	trg	nij	score
722530	1234202	10	0.9943667729017508
722530	93493	21	0.9772050908630406
722530	1217909	2	0.8200681957275668
722530	114848	9	0.9299134734239802
722530	377330	3	0.972147661603562
722530	543336	7	0.9828549657099316
722530	821442	2	0.8876513170820173
1147333	1169590	9	0.9884722836797908
1147333	905022	3	0.7446204691854831
1147333	342709	1	0.8775476222962768
1147333	674412	1	0.940926575390934
1147333	281746	2	0.926296059031485
1147333	451660	2	0.9913417365091746
1147333	140079	1	0.9624562489122658
1147333	611626	5	0.8920667414287006
1147333	107107	7	0.9718301649352692
1147333	551205	3	0.9464018431308932
657662	1133072	1	0.9646312365999912
254465	1137789	1	0.9847066243589054
164809	611626	7	0.9794363526554064
1219993	1123022	3	0.9855609088018784
1219993	1129081	1	0.9449951846829796
578444	1069608	4	0.9943256209269136
1195539	983281	1	0.9833054439300852
26609	1213140	2	0.9957816694362776
26609	1228851	10	0.99866866367116
399929	1059215	1	0.9930869580160356
970882	639425	1	0.945927548667603
970882	905022	2	0.9431912696218696
970882	1230572	13	0.9913451179499372
970882	114848	1	0.96317754478276
794410	955126	13	0.998348970776404
794410	981283	2	0.99832626920483
46693	1231390	9	0.9949871976960768
46693	418739	2	0.99099501194289
816708	1208471	3	0.9943958415899956
816708	1024416	4	0.99352007022584
1137978	787767	2	0.9893290012263684
1137978	608682	2	0.978609716896179
1230484	1137789	1	0.9261132594718986
1230484	453470	1	0.988780779368392
1230484	1220350	1	0.8901717012979454
1230484	608682	5	0.9708703595542822
910155	1191595	3	0.9981098734501208
611626	1234244	2	0.9268263740227932
611626	389080	1	0.9328448107570196
611626	1153852	1	0.9283274667122696
611626	356847	16	0.987254660787215
611626	1136930	1	0.6854180765861334
611626	1086569	3	0.8376578205188178
611626	1082208	1	0.9434680403881784
611626	747924	1	0.9163838073881742
611626	403615	1	0.7110497586882758
611626	1220350	1	0.8463392779983717
1220350	1234244	1	0.9534093643231798
1208471	1225587	7	0.9935840567493514
1225587	933153	2	0.9889878498868774
1225587	972135	1	0.9855949012309144
1005970	1169590	1	0.995575634527748
1005970	551205	1	0.993003782866878
1181907	107107	1	0.99209909016852
1210621	101251	1	0.9973970826659976
429620	719440	1	0.994208053213204
429620	574578	3	0.9937803543348016
429620	114626	1	0.966368033404298
429620	1099962	2	0.9839936658903798
429620	1230572	23	0.9863990242223234
608682	787767	1	0.95890969542988
266192	150148	2	0.8907857857333329
266192	117443	1	0.9717788550278326
266192	17047	2	0.9530780713054544
266192	928530	25	0.989343137163616
266192	554531	15	0.9837755156893696
266192	715228	30	0.9857219784757584
928530	17047	1	0.970118540627768
928530	715228	2	0.9341502316212774
473	1204814	4	0.9937868827096068
1136930	158128	6	0.9984836773777463
1136930	1093438	3	0.9393038937710652
1136930	697288	1	0.921281681141586
1136930	160503	23	0.9912797291292388
1136930	1169590	4	0.9830729134862226
1136930	188567	1	0.9297208132686192
1136930	1059215	4	0.975271276336918
1136930	313229	2	0.9736074765446384
1136930	107107	11	0.9881719982466152
1223152	942261	2	0.9887905228966308
1223152	672032	2	0.9958896094637316
1059215	1093438	2	0.9648594620496712
1059215	188567	2	0.986221541562896
1059215	451660	1	0.9956737410832364
1059215	140079	1	0.9905068722203424
1082208	239614	1	0.972190777871166
1082208	393900	1	0.995046025762632
1082208	389080	4	0.9980951209007568
1082208	356847	10	0.9977499734248828
1082208	746316	3	0.9960466339841964
342709	1223901	1	0.8100495387235864
1196938	1232740	1	0.9942227484193616
1196938	741859	1	0.9678312254286504
1024416	972135	1	0.9915175866577378
1216416	1081069	1	0.9823417668976496
1216416	824884	1	0.9912098692762368
1093438	1152903	11	0.9964589409282492
1093438	480051	4	0.9917020184395502
1069608	78812	5	0.9946274415192538
1069608	1123022	9	0.9954579193928162
1069608	53265	8	0.998815176451001
78812	777941	4	0.9897336609216176
160503	1045949	1	0.9733268517955884
160503	480051	1	0.96487372790087
160503	551205	1	0.9204500027202646
1042371	871232	1	0.9953990670330372
871232	1183682	1	0.9945166980302368
871232	976587	1	0.9495161483971666
1193349	942261	3	0.9956541190004474
1193349	1090769	3	0.9991627842839836
970393	1230326	2	0.9952715654952076
996675	777941	1	0.991317315333523
996675	674412	1	0.9974167390389778
639425	239614	2	0.9102155673406772
639425	697288	1	0.918339957185186
639425	586844	7	0.988078105202326
639425	203722	1	0.9640038899022202
639425	577043	3	0.9890243962192964
639425	689373	3	0.9882450323016716
639425	715228	2	0.8825760913420737
1230572	1149790	6	0.959560592334663
1230572	1206893	2	0.7341923025986953
1230572	586844	1	0.8427185611889619
1230572	1090294	8	0.9715585948313964
1230572	1100201	1	0.9192469351186
1230572	90571	8	0.9686423992007837
1230572	905022	25	0.9525843948324608
1230572	671452	9	0.9801628274149724
1230572	1198173	1	0.9259122200240064
1230572	93493	2	0.8654467416329288
1230572	114848	7	0.9458635865921712
1213140	665950	3	0.9981049559094612
1213140	1228851	2	0.9957816694362776
1223901	792793	6	0.98060080895017
1223901	1066427	3	0.958886063244044
968066	697288	2	0.9880113422105558
968066	1090294	1	0.9683464818918408
968066	301636	13	0.9990469173496273
968066	90571	3	0.988232048077504
834573	1206893	1	0.8362086903027945
834573	721156	1	0.9568746926851844
834573	356847	5	0.982386298153462
834573	905022	3	0.8887806663544068
834573	1039623	3	0.981973976515392
834573	80354	2	0.9304457823303944
834573	715228	1	0.862528102775866
976587	518910	28	0.9975880466657786
976587	1206893	4	0.9123077684058292
976587	114626	1	0.9265520367144898
976587	90571	3	0.9504278623857472
976587	905022	7	0.9013324072791604
976587	1086569	70	0.9932815730501964
976587	1234202	1	0.9800598010857848
976587	1079269	28	0.9897765045869182
976587	81342	2	0.9779469088641148
976587	403615	7	0.95794933773032
976587	715228	1	0.7364474387766015
721156	1146668	1	0.9916543804689932
721156	1112607	3	0.9959730256639714
721156	905022	17	0.990821838514266
721156	114848	9	0.994428504048424
721156	243752	3	0.998862542439231
825831	1112607	1	0.9856920288703062
1141100	301636	1	0.992011109857054
1013643	305192	2	0.9965374948972314
77806	413278	2	0.9942276468695423
1123022	777941	6	0.9895898172336556
1123022	1227597	1	0.9820707502258246
1123022	1045502	8	0.9968124824760322
356847	393900	1	0.9826322241595724
356847	1106326	1	0.9746707366014424
190029	1201133	9	0.9955298547694384
1201133	255807	1	0.9823804896153302
1201133	711353	1	0.9900775072188096
357231	958675	3	0.9896093202436907
357231	1224593	7	0.9926411085320784
706029	787767	1	0.9825402368178788
672032	255807	1	0.9961693265833492
1166764	14848	2	0.9960834401802652
1166764	255807	3	0.9960351834444732
1166764	933153	1	0.9916055233791816
1129081	51470	6	0.9923272234692074
1129081	1140187	10	0.9795190886969752
1129081	1217909	2	0.9667634048614576
712191	697288	1	0.9932826916372456
712191	1086569	6	0.9948956942658466
712191	310081	1	0.9914247729870538
712191	978983	1	0.9904043932874882
1217909	1079269	4	0.9761463155793768
1217909	821442	2	0.9858571676666772
1210933	239614	4	0.9742877830188966
1210933	1079269	11	0.9881565068641056
114848	114626	1	0.9585741718211732
697288	239614	1	0.9451443028755158
697288	1224593	1	0.9768584577174998
697288	783614	2	0.9976968843963918
1226941	86241	1	0.9973921686332012
188567	162272	3	0.997270963477816
301636	1206893	1	0.9545709518914324
1086569	239614	6	0.958073463087572
1086569	92787	14	0.9886374213468953
1086569	310081	3	0.951640638146139
1086569	403615	2	0.8442757386180357
1086569	340766	1	0.9839694246098656
1086569	715228	4	0.9182402419431056
1209562	1149790	16	0.9977822952106497
1209562	1192630	1	0.9391417748245668
711353	845079	5	0.9998640278880772
844654	413972	3	0.9963247588635276
844654	380105	1	0.9976772225092888
178597	1026076	1	0.997387254624584
178597	17047	1	0.9864305095776722
178597	551205	4	0.9931199853684614
178597	715228	2	0.9697958936099232
1149790	905022	26	0.990191773780423
1149790	715228	14	0.9923808889430336
1155407	92787	5	0.9952313568514962
1155407	1106326	1	0.9901506813385073
530659	1224593	2	0.9957816694362776
1153852	1206893	3	0.9809197556167164
1153852	403615	1	0.9537290158632372
310081	239614	2	0.9646027121465836
